VideoID,Comments,Labels
kyaALHVnEW8,"MESSAGE TO THE DEMOCRATIC ALLIES OF UKRAINE:  PRESIDENT ZELENSKY WAS NEARLY ASSASSINATED HOURS AGO.  WHAT THE HELL SLEEPING PILL ARE YOU ON? TOGETHER AS A GROUP YOU NEED TO BYPASS THE IMPASS MANUFACTURED BY THE BIDEN TEAM (BLINKEN IN PARTICULAR). THERE IS NO --- REPEAT NO --- ONCE AGAIN NO --- ETHICAL, MORAL, RATIONAL, REASONABLE, JUST, HONORABLE, NOBLE JUSTIFICATION FOR THE REST OF YOU TO FOLLOW AS SHEEP THE LATEST BLOCK TO ZELENSKY'S DEMAND FOR F-16s--- NOR RIGHT BEFORE THAT SAYING UKRAINE HAD NOT EARNED MEMBERSHIP IN NATO --- NOR GOING INTO TWO YEARS OF BIDEN PLAYBOOK OF 1. ZELENSKY IDENTIFIES THE #1 GAME CHANGING ITEM NEEDED, 2. BIDEN SAYS NO, NOT YET, 3. UKRAINE SUFFERS BODYBLOWS, 4. ZELENSKY PLEADS FOR THAT ITEM NONSTOP, 5.MONTHS DOWN THE LINE, AND BILLIONS OF NEW DOLLARS OF ANNIHILATION AND CRUEL /TORTURES/WOUNDS/DEATHS LATER, BIDEN SAYS OK AS IF HE IS THE SOLE VOICE IN THE WILDERNESS. NO, HE IS THE OPPOSITE. HE IS THE MAN WHO OFFERED ZELENSKY A TAXI OUT OF UKRAINE TO BLOW HIS POST. ZELENSKY IS THE LONE VOICE IN THE WILDERNESS. THIS TIME, AS BEFORE, WITH A HARDENED HEART. THAT COMES FROM CRIMES HIDDEN, WITHHELD, MISSED, NEARLY CAUGHT.",CNN
kyaALHVnEW8,Maybe the United States could have given them more military equipment if we didn't leave it all in Afghanistan..,CNN
kyaALHVnEW8,"Ukraine exhausting itself with fruitless offensive.  The ""Whatever it takes"" promises of the West are only good until the next election cycle.",CNN
kyaALHVnEW8,I wouldn't be surprised if this war was a part of deal between Putin and Biden.,CNN
kyaALHVnEW8,Anyone besides those believing what the State media spews knows that Ukraine has been getting its a$$ kicked the entire war.,CNN
kyaALHVnEW8,Question is would nato take on this fight without plane answer is no why not giving the Ukrainians the f16,CNN
kyaALHVnEW8,Your poll involved 1279 adults and called it the majority for the entire country. Science laughs at you 😂,CNN
kyaALHVnEW8,Stalemate? No. This is a Russian win. They got Crimea. Now they got Donbass. This is Russia win here.,CNN
kyaALHVnEW8,"""Sobering"" should be replaced as realistic. If we fail to support the Ukraine Russia will know that the west is feeble and has no courage to sustain a long term offensive. And as Russia is an imperialist state who will be next? Poland? Moldova? The Baltics? And how many cyber warfare attacks has been in The USA by Russia?  How much is the west willing to be blackmailed by Russia?",CNN
kyaALHVnEW8,"During WW1, Germans thought the war would be over by Christmas '14, that failed. Verdun failed. Kaisershlacht failed. The British had the Somme and Gallipoli. Failed. In the early years, the French soldiers were wasted away in maddening attacks when they should have dug in. Austria-Hungary failed pretty much everywhere at terrible human cost, they needed German chaperones that were much needed everywhere else. Italy and the never ending Isonzo offensives. Russians got lucky with a dude named Brusilov, almost broke the Axis, except it didn't, and they signed a peace treaty to fight amongst themselves. 

In short, this will take years. Russia is backed by China like Ukraine and NATO. So much more manpower and war needs to throw at each other",CNN
kyaALHVnEW8,"This disappointment at Ukraine's shortcomings in their offensive would have been  totally unnecessary had sufficient weaponry been provided earlier.  The West generally, and the U.S. in particular, are to blame for helping lengthen this conflict by limiting Ukraine's abilities on the battlefield.  

By all means, let the strategically knowledgeable American public have a say in whether or not to continue supporting Ukraine.  They would rather save the arms and munitions for when Russia attacks NATO directly in 10 or 15 years after rebuilding their military.",CNN
kyaALHVnEW8,Shame to Ukraine. With the amount of money and weapons USA and Europe sent you. It is humiliating and embarassing what is happening to you. Weak little pathetic country.,CNN
kyaALHVnEW8,"Not a surprise to anyone actually paying attention, of you wanna really know what's going on in Ukraine look up colonel Douglas McGregor, not the fake news that's been lying to you for years",CNN
kyaALHVnEW8,"Stop the war, innocent  citizens  are dying every  day.",CNN
kyaALHVnEW8,Early this year the Western media mocked Russian defense lines i don't know why Ukraine has not reached the sea of Azov,CNN
kyaALHVnEW8,"' ! Ukraine 🇺🇦 ' White Flag "" GIVE IT UP "" ! ' ! ❤️ ! "" Responsibility Matters for ALL Lives "" ! 🇺🇸 ! '",CNN
kyaALHVnEW8,"Keep listening to those so called experts from this administration, telling you what you wanna hear and this won’t be your last surprise.",CNN
kyaALHVnEW8,"Manpower is lacking for Ukraine. It takes time for crews to get trained by the West on new weapons. Actually, most assessments show the Russians are winning in Donbas.",CNN
kyaALHVnEW8,"Who's going to directly engage Russia?  If NATO does it undermines what NATO is.  The US doesn't want to take that step, there's no reason Europe should expect that",CNN
kyaALHVnEW8,"Mike Quigley obviously were talking about a country other than Ukraine because only a week or so ago, Anthony Blinkin said that ""...NEARLY 1/2 of the lost territory was reclaimed by Ukraine...""

It is interesting that even when near insurmountable difficulties are facing the western allies, spin doctor like Blinken kept lying. That was the same in Afghanistan when military trainers kept telling positive false news to the US politicians, hoping that by staying just another 3 months, the Taliban will melt away. It was the same in Vietnam.",CNN
kyaALHVnEW8,"They need fighter jets, long range missiles and a strong air defence system. The US is not supporting Ukraine in those areas",CNN
kyaALHVnEW8,We don't care,CNN
kyaALHVnEW8,Ukraine is right next to Russia. I'd be concerned about mexico if I were you😐,CNN
kyaALHVnEW8,Special operation = kill people,CNN
kyaALHVnEW8,"Anyone who thinks that sucking Putin's 'nether regions' is conducive to long term global stability? 
How 'Neville Chamberlain' of you all who do.",CNN
kyaALHVnEW8,Where's your abrams at that you agreed to send? Germany agreed to send leopards if you sent abrams😄 you're not good on your word😈,CNN
kyaALHVnEW8,"Leave Ukraine to Russia, you wont  win",CNN
kyaALHVnEW8,The New Yorker reports that the Ukrainians are abandoning U.S. Woke War Tactics because they are not working!,CNN
kyaALHVnEW8,Will the air cover be anything less vulnerable?,CNN
kyaALHVnEW8,Western people have been telling the Western allied traitors in govt that this was a bad idea from the start. Why in the hell are we supporting Nazis? Why are we giving our enemies our technology and our equipment? You are all a bunch of traitors in the govt and in the news. You are the enemy of the people.,CNN
kyaALHVnEW8,If the US stop supporting Ukraine now then US troops will be on the ground fighting a war against russia in a NATO country in the future. Pay with money now or pay with US lives later.,CNN
kyaALHVnEW8,Imagine how bad it *really* is,CNN
kyaALHVnEW8,Failing counter offensive. Our lovely welfare army😑,CNN
kyaALHVnEW8,What happened to that Ukrainian offensive that was supposed to happen?,CNN
kyaALHVnEW8,"Ukraine is our allies, they gave up the one thing that would protect them from situations such as this to be allied with the USA.. this is to be expected though considering how everyone including the government treat one another.",CNN
kyaALHVnEW8,"CNN = war pigs.
May Russia de-nazify and de-militarize Ukraine!",CNN
kyaALHVnEW8,Finally some reality on CNN as opposed to propaganda! What about all the times it was said that Russia was running out of ammo?,CNN
kyaALHVnEW8,🇷🇺 🇷🇺🇷🇺🇷🇺🇷🇺,CNN
kyaALHVnEW8,Clinton News Network always spot on the target 🤣,CNN
kyaALHVnEW8,They be like check out new war business in Africa and let forget about Ukraine,CNN
kyaALHVnEW8,From an American Ukraine can gfts,CNN
kyaALHVnEW8,"Oh so it is a gigantic waste of American tax dollars and we all know it now.. end all aid to Ukraine, end the democrats money laundering now.",CNN
kyaALHVnEW8,Sorry to hear it but I still don’t want my children there. We better consider the source on everything you see or read here. Anywhere in CIA/Rothchildland called the internet. They want our children to eventually fight this war for tank makers profits. Can you look them in the eyes and be ok with this? Probably so in the country that’s saves the polar bears but carves fetuses up to be politically “right”. We are an embarrassment and I’m sure someone will come here to prove it.,CNN
kyaALHVnEW8,"Bribem is compromised by his quid pro quo scheme with Ukraine and China.
He stops sneding them our monies, they release the blackmail info.
Patently obvious.",CNN
